bon_id;kunde;tag;verkaufsstunde;verkaufspositionsnr;referenzcluster;plz;stadt;bruttowert;edeka_oberwarengruppe;edeka_warengruppe;warengruppe_text;artikel;artikel_text
"20210518-071046-0000000003-00000000000000009574;71046;20210518;15;4;1;46537;Dinslaken;1.590;270200;270299;Stg. Gebäcke;4578211008;G&G Schoko Buttertaler 300g"
"20210518-071046-0000000003-00000000000000009577;71046;20210518;15;2;1;46537;Dinslaken;0.790;270200;270203;Cookies;4588221002;G&G Cookies American Style Classic 225g"
"20210518-071046-0000000003-00000000000000009581;71046;20210518;15;7;1;46537;Dinslaken;0.990;290400;290404;Lakritzwaren;4612069008;Sallos Schwarzweich Salmiak 200g"
"20210518-071046-0000000003-00000000000000009582;71046;20210518;15;3;1;46537;Dinslaken;1.190;270400;270401;Gebäck-/Waffelmischg;4281462003;G&G Waffelmischung 400g"
"20210518-071046-0000000003-00000000000000009596;71046;20210518;15;7;1;46537;Dinslaken;0.990;290400;290402;Fruchtgummi;968123009;Haribo Pasta Frutta 175g"
"20210518-071046-0000000003-00000000000000009603;71046;20210518;17;2;1;46537;Dinslaken;0.990;;;;4192314006;"
"20210518-071046-0000000003-00000000000000009626;71046;20210518;17;13;1;46537;Dinslaken;0.990;300600;300601;Popcorn;3392315004;G&G Popcorn süß 200g"
"20210518-071046-0000000003-00000000000000009626;71046;20210518;17;37;1;46537;Dinslaken;0.990;290400;290402;Fruchtgummi;4495932004;Katjes Family Oceania 300g"
"20210518-071046-0000000003-00000000000000009626;71046;20210518;17;24;1;46537;Dinslaken;0.990;290400;290402;Fruchtgummi;4510797001;Katjes Family Ritterfels 300g"
"20210518-071046-0000000003-00000000000000009658;71046;20210518;18;7;1;46537;Dinslaken;0.990;290400;290402;Fruchtgummi;2067790005;Nimm2 Lachgummi Softies Joghurt 225g"
"20210518-071046-0000000003-00000000000000009658;71046;20210518;18;8;1;46537;Dinslaken;0.990;290400;290405;Pflanz.Fruchtgummi;4165949004;Katjes Family Glücksherzen Sauer 300g"
"20210518-071046-0000000003-00000000000000009724;71046;20210518;19;6;1;46537;Dinslaken;0.790;270200;270203;Cookies;4588221002;G&G Cookies American Style Classic 225g"
"20210518-071046-0000000003-00000000000000009734;71046;20210518;19;10;1;46537;Dinslaken;0.950;290500;290598;Stg.Pflanz.Süßwaren;139461008;Katjes Katzen Ohren 200g"
"20210518-071046-0000000001-00000000000000003601;71046;20210518;9;22;1;46537;Dinslaken;1.290;321200;321201;Böden SB;140521009;Coppenr.Mürbe Spritzgeb.Tortel.250g"
"20210518-071046-0000000001-00000000000000003601;71046;20210518;9;23;1;46537;Dinslaken;1.290;321000;321001;Folienkuchen SB;3362557005;G&G Mohn-Marzipankuchen 400g"
"20210518-071046-0000000001-00000000000000003645;71046;20210518;10;2;1;46537;Dinslaken;1.790;321000;321001;Folienkuchen SB;2558132006;Oetk.fertiger kleiner Marmorkuchen 172g"
"20210518-071046-0000000001-00000000000000003645;71046;20210518;10;3;1;46537;Dinslaken;1.790;321000;321001;Folienkuchen SB;2558132006;Oetk.fertiger kleiner Marmorkuchen 172g"
"20210518-071046-0000000001-00000000000000003715;71046;20210518;12;4;1;46537;Dinslaken;1.290;321000;321001;Folienkuchen SB;3362555009;G&G Marmorkuchen 400g"
"20210518-071046-0000000001-00000000000000003764;71046;20210518;13;5;1;46537;Dinslaken;1.990;321000;321001;Folienkuchen SB;2325115003;Bahlsen Comtess Marzipan Kuchen 350g"
"20210518-071046-0000000001-00000000000000003796;71046;20210518;14;22;1;46537;Dinslaken;0.890;321100;321103;Waffeln SB;4301508001;G&G Frischeiwaffeln 250g"
"20210518-071046-0000000001-00000000000000003813;71046;20210518;14;7;1;46537;Dinslaken;0.990;321000;321003;Rundkuchen SB;2202218009;G&G Mini Gugelhupf Zitrone 250g"
"20210518-071046-0000000001-00000000000000003813;71046;20210518;14;8;1;46537;Dinslaken;0.990;321000;321003;Rundkuchen SB;2202218009;G&G Mini Gugelhupf Zitrone 250g"
"20210518-071046-0000000001-00000000000000003825;71046;20210518;15;4;1;46537;Dinslaken;2.490;321000;321006;Kleinkuchen SB;2449091003;Balconi Tiramisu 400g"
"20210518-071046-0000000002-00000000000000008277;71046;20210518;11;6;1;46537;Dinslaken;1.690;270200;270299;Stg. Gebäcke;1213505007;Pico F.Spanisch.Magdalenas Kakao 325g"
"20210518-071046-0000000002-00000000000000008324;71046;20210518;16;6;1;46537;Dinslaken;1.790;321000;321001;Folienkuchen SB;2558132006;Oetk.fertiger kleiner Marmorkuchen 172g"
"20210518-071046-0000000002-00000000000000008395;71046;20210518;17;6;1;46537;Dinslaken;1.790;321000;321006;Kleinkuchen SB;957534005;Nestle Yes Caramel 3ST 96g"
"20210518-071046-0000000002-00000000000000008470;71046;20210518;19;1;1;46537;Dinslaken;2.490;270300;270303;Waffeln mit Schokol;180853001;Lotus Lüt.Waffeln m.Schokolade 5ST 288g"
"20210518-071046-0000000003-00000000000000009447;71046;20210518;11;5;1;46537;Dinslaken;1.290;321200;321201;Böden SB;140521009;Coppenr.Mürbe Spritzgeb.Tortel.250g"
"20210518-071046-0000000003-00000000000000009451;71046;20210518;11;1;1;46537;Dinslaken;2.490;321000;321006;Kleinkuchen SB;2449091003;Balconi Tiramisu 400g"
"20210518-071046-0000000003-00000000000000009505;71046;20210518;13;4;1;46537;Dinslaken;1.790;321000;321006;Kleinkuchen SB;957531006;Nestle Yes Cacao 3ST 96g"
"20210518-071046-0000000003-00000000000000009513;71046;20210518;13;18;1;46537;Dinslaken;0.890;321100;321103;Waffeln SB;4301508001;G&G Frischeiwaffeln 250g"
"20210518-071046-0000000003-00000000000000009513;71046;20210518;13;19;1;46537;Dinslaken;0.890;321100;321103;Waffeln SB;4301508001;G&G Frischeiwaffeln 250g"
"20210518-071046-0000000003-00000000000000009559;71046;20210518;15;2;1;46537;Dinslaken;1.990;321000;321001;Folienkuchen SB;2325115003;Bahlsen Comtess Marzipan Kuchen 350g"
"20210518-071046-0000000003-00000000000000009572;71046;20210518;15;11;1;46537;Dinslaken;1.790;321000;321001;Folienkuchen SB;2558132006;Oetk.fertiger kleiner Marmorkuchen 172g"
"20210518-071046-0000000003-00000000000000009631;71046;20210518;17;20;1;46537;Dinslaken;1.290;321000;321001;Folienkuchen SB;3362555009;G&G Marmorkuchen 400g"
"20210518-071046-0000000003-00000000000000009634;71046;20210518;17;10;1;46537;Dinslaken;0.990;321100;321103;Waffeln SB;2644883007;AS Kakao Mini Herz Waffeln 175g"
"20210518-071046-0000000003-00000000000000009656;71046;20210518;17;3;1;46537;Dinslaken;0.990;321000;321003;Rundkuchen SB;2202218009;G&G Mini Gugelhupf Zitrone 250g"
"20210518-071046-0000000003-00000000000000009673;71046;20210518;18;12;1;46537;Dinslaken;2.490;321000;321006;Kleinkuchen SB;2449091003;Balconi Tiramisu 400g"
"20210518-071046-0000000003-00000000000000009702;71046;20210518;19;28;1;46537;Dinslaken;1.490;270200;270299;Stg. Gebäcke;121689003;Pico F.Madeleines 250g"
"20210518-071046-0000000001-00000000000000003569;71046;20210518;8;26;1;46537;Dinslaken;0.790;341000;341002;Toastbrot/Sandw. SB;3623211004;G&G Buttertoast 500g"
"20210518-071046-0000000001-00000000000000003607;71046;20210518;9;2;1;46537;Dinslaken;0.790;341000;341002;Toastbrot/Sandw. SB;3623211004;G&G Buttertoast 500g"
"20210518-071046-0000000001-00000000000000003686;71046;20210518;11;7;1;46537;Dinslaken;0.690;341000;341002;Toastbrot/Sandw. SB;4629716005;G&G Vollkorntoast 500g"
"20210518-071046-0000000001-00000000000000003696;71046;20210518;11;11;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507944009;G&G Sandwich Toast Weizen 750g"
"20210518-071046-0000000001-00000000000000003696;71046;20210518;11;12;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507944009;G&G Sandwich Toast Weizen 750g"
"20210518-071046-0000000001-00000000000000003711;71046;20210518;12;18;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507878003;G&G Sandwich Toast Vollkorn 750g"
"20210518-071046-0000000001-00000000000000003743;71046;20210518;13;3;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507944009;G&G Sandwich Toast Weizen 750g"
"20210518-071046-0000000001-00000000000000003796;71046;20210518;14;10;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507944009;G&G Sandwich Toast Weizen 750g"
"20210518-071046-0000000002-00000000000000008322;71046;20210518;16;7;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507878003;G&G Sandwich Toast Vollkorn 750g"
"20210518-071046-0000000002-00000000000000008385;71046;20210518;17;4;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507944009;G&G Sandwich Toast Weizen 750g"
"20210518-071046-0000000002-00000000000000008485;71046;20210518;20;1;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507944009;G&G Sandwich Toast Weizen 750g"
"20210518-071046-0000000003-00000000000000009431;71046;20210518;11;2;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507878003;G&G Sandwich Toast Vollkorn 750g"
"20210518-071046-0000000003-00000000000000009500;71046;20210518;13;32;1;46537;Dinslaken;0.790;341000;341002;Toastbrot/Sandw. SB;3623211004;G&G Buttertoast 500g"
"20210518-071046-0000000003-00000000000000009533;71046;20210518;14;45;1;46537;Dinslaken;0.790;341000;341002;Toastbrot/Sandw. SB;3623211004;G&G Buttertoast 500g"
"20210518-071046-0000000003-00000000000000009567;71046;20210518;15;2;1;46537;Dinslaken;0.790;341000;341002;Toastbrot/Sandw. SB;3623211004;G&G Buttertoast 500g"
"20210518-071046-0000000003-00000000000000009688;71046;20210518;18;2;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507878003;G&G Sandwich Toast Vollkorn 750g"
"20210518-071046-0000000003-00000000000000009702;71046;20210518;19;5;1;46537;Dinslaken;0.990;341000;341002;Toastbrot/Sandw. SB;4507878003;G&G Sandwich Toast Vollkorn 750g"
"20210518-071046-0000000001-00000000000000003678;71046;20210518;11;1;1;46537;Dinslaken;0.790;;;;823733008;"
"20210518-071046-0000000001-00000000000000003793;71046;20210518;14;3;1;46537;Dinslaken;3.150;;;;134528005;"
"20210518-071046-0000000001-00000000000000003861;71046;20210518;16;9;1;46537;Dinslaken;0.890;;;;173482005;"
"20210518-071046-0000000001-00000000000000003861;71046;20210518;16;11;1;46537;Dinslaken;0.890;;;;173482005;"
"20210518-071046-0000000002-00000000000000008328;71046;20210518;16;7;1;46537;Dinslaken;1.050;;;;166614002;"
"20210518-071046-0000000002-00000000000000008429;71046;20210518;18;2;1;46537;Dinslaken;14.490;;;;134522007;"
"20210518-071046-0000000003-00000000000000009539;71046;20210518;14;9;1;46537;Dinslaken;3.300;;;;1155096003;"
"20210518-071046-0000000001-00000000000000003581;71046;20210518;8;4;1;46537;Dinslaken;0.980;;;;758380005;"
"20210518-071046-0000000001-00000000000000003614;71046;20210518;9;2;1;46537;Dinslaken;1.250;;;;208933003;"
"20210518-071046-0000000001-00000000000000003653;71046;20210518;10;4;1;46537;Dinslaken;0.950;;;;1033655007;"
"20210518-071046-0000000002-00000000000000008376;71046;20210518;17;9;1;46537;Dinslaken;0.950;;;;1033655007;"
"20210518-071046-0000000002-00000000000000008432;71046;20210518;18;1;1;46537;Dinslaken;0.990;;;;1195782005;"
"20210518-071046-0000000003-00000000000000009466;71046;20210518;11;9;1;46537;Dinslaken;1.250;;;;208933003;"
"20210518-071046-0000000003-00000000000000009466;71046;20210518;11;11;1;46537;Dinslaken;1.250;;;;208933003;"
"20210518-071046-0000000003-00000000000000009493;71046;20210518;13;24;1;46537;Dinslaken;1.250;;;;208933003;"
"20210518-071046-0000000003-00000000000000009569;71046;20210518;15;5;1;46537;Dinslaken;1.250;;;;208933003;"
"20210518-071046-0000000003-00000000000000009683;71046;20210518;18;14;1;46537;Dinslaken;1.250;;;;208933003;"
"20210518-071046-0000000003-00000000000000009683;71046;20210518;18;16;1;46537;Dinslaken;1.250;;;;208933003;"
"20210518-071046-0000000003-00000000000000009686;71046;20210518;18;9;1;46537;Dinslaken;0.950;;;;1033655007;"
"20210518-071046-0000000003-00000000000000009702;71046;20210518;19;15;1;46537;Dinslaken;0.950;;;;1033655007;"
"20210518-071046-0000000003-00000000000000009702;71046;20210518;19;12;1;46537;Dinslaken;0.950;;;;1153510008;"
"20210518-071046-0000000003-00000000000000009702;71046;20210518;19;17;1;46537;Dinslaken;0.950;;;;1153510008;"
"20210518-071046-0000000001-00000000000000003566;71046;20210518;8;20;1;46537;Dinslaken;0.990;420300;420301;Gemüsesaft;1216001009;G&G Tomatensaft 1l EW"
"20210518-071046-0000000001-00000000000000003566;71046;20210518;8;2;1;46537;Dinslaken;1.590;420100;420102;Nektar;1314654000;E.Mango Nektar 35% 1l"
"20210518-071046-0000000001-00000000000000003582;71046;20210518;8;4;1;46537;Dinslaken;11.940;420100;420103;Fruchtsaft/Konzentr.;1215940002;E.Pflaumentrunk aus Tr.pflaumenex.750ml"
"20210518-071046-0000000001-00000000000000003641;71046;20210518;10;7;1;46537;Dinslaken;1.690;420100;420103;Fruchtsaft/Konzentr.;219205005;albi Apfelsaft klar 1l EW"
"20210518-071046-0000000001-00000000000000003641;71046;20210518;10;8;1;46537;Dinslaken;1.690;420100;420103;Fruchtsaft/Konzentr.;219205005;albi Apfelsaft klar 1l EW"
"20210518-071046-0000000001-00000000000000003668;71046;20210518;11;6;1;46537;Dinslaken;1.690;420100;420104;Direktsaft;219207001;albi Traube Direktsaft 1l EW"
"20210518-071046-0000000001-00000000000000003674;71046;20210518;11;14;1;46537;Dinslaken;1.790;420100;420103;Fruchtsaft/Konzentr.;1238466002;Amecke Sanfte Säfte Mandarine-Orange 1l"
"20210518-071046-0000000001-00000000000000003729;71046;20210518;12;1;1;46537;Dinslaken;1.390;420100;420102;Nektar;748398009;Happy Day Amarena Kirsch 1l"
"20210518-071046-0000000001-00000000000000003732;71046;20210518;12;3;1;46537;Dinslaken;0.850;420100;420103;Fruchtsaft/Konzentr.;826730008;G&G Orangensaft 1l PET Einweg"
"20210518-071046-0000000001-00000000000000003732;71046;20210518;12;9;1;46537;Dinslaken;0.790;420100;420103;Fruchtsaft/Konzentr.;1313748001;G&G Apfelsaft 1l PET EW"
"20210518-071046-0000000001-00000000000000003735;71046;20210518;13;2;1;46537;Dinslaken;0.850;420100;420102;Nektar;2212992007;G&G Johannisbeer Nektar schwarz 1l PET"
"20210518-071046-0000000001-00000000000000003773;71046;20210518;13;3;1;46537;Dinslaken;1.690;420100;420103;Fruchtsaft/Konzentr.;219204002;albi Pink Grapefruit 1l EW"
"20210518-071046-0000000001-00000000000000003773;71046;20210518;13;14;1;46537;Dinslaken;1.690;420100;420103;Fruchtsaft/Konzentr.;219204002;albi Pink Grapefruit 1l EW"
"20210518-071046-0000000001-00000000000000003781;71046;20210518;14;1;1;46537;Dinslaken;1.690;420100;420102;Nektar;219209007;albi heimische Kirsche 1l EW"
"20210518-071046-0000000001-00000000000000003798;71046;20210518;14;17;1;46537;Dinslaken;1.390;420100;420102;Nektar;867407002;Happy Day Maracuja 1l EW"
"20210518-071046-0000000002-00000000000000008299;71046;20210518;12;6;1;46537;Dinslaken;0.990;420300;420301;Gemüsesaft;1216001009;G&G Tomatensaft 1l EW"
"20210518-071046-0000000002-00000000000000008299;71046;20210518;12;5;1;46537;Dinslaken;0.990;420300;420301;Gemüsesaft;1216008000;G&G Tomaten-Gemüse-Mix 1l EW"
"20210518-071046-0000000002-00000000000000008392;71046;20210518;17;9;1;46537;Dinslaken;0.740;;;;1215998001;"
"20210518-071046-0000000002-00000000000000008404;71046;20210518;17;1;1;46537;Dinslaken;0.850;420100;420103;Fruchtsaft/Konzentr.;826730008;G&G Orangensaft 1l PET Einweg"
"20210518-071046-0000000002-00000000000000008468;71046;20210518;19;9;1;46537;Dinslaken;0.550;491000;491006;Multivitaminpräparat;3638202002;E.elk.VIVEDE Multivi.Brausetab.17ST 102g"
"20210518-071046-0000000003-00000000000000009430;71046;20210518;11;2;1;46537;Dinslaken;0.990;420300;420301;Gemüsesaft;1216001009;G&G Tomatensaft 1l EW"
"20210518-071046-0000000003-00000000000000009439;71046;20210518;11;5;1;46537;Dinslaken;1.790;420100;420103;Fruchtsaft/Konzentr.;594327002;hohes C Frühstückssaft 1l EW"
"20210518-071046-0000000003-00000000000000009453;71046;20210518;11;3;1;46537;Dinslaken;0.740;;;;1215998001;"
"20210518-071046-0000000003-00000000000000009474;71046;20210518;11;3;1;46537;Dinslaken;1.790;420100;420103;Fruchtsaft/Konzentr.;744667000;hohes C Roter Multivitamin 1l EW"
"20210518-071046-0000000003-00000000000000009493;71046;20210518;13;19;1;46537;Dinslaken;0.850;420100;420103;Fruchtsaft/Konzentr.;826730008;G&G Orangensaft 1l PET Einweg"
"20210518-071046-0000000003-00000000000000009493;71046;20210518;13;27;1;46537;Dinslaken;0.850;420100;420103;Fruchtsaft/Konzentr.;826730008;G&G Orangensaft 1l PET Einweg"
"20210518-071046-0000000003-00000000000000009538;71046;20210518;14;2;1;46537;Dinslaken;1.690;420100;420102;Nektar;219209007;albi heimische Kirsche 1l EW"
"20210518-071046-0000000003-00000000000000009558;71046;20210518;15;1;1;46537;Dinslaken;1.390;420100;420101;Fruchtsaftgetränk;1113144007;Happy Day Granatapfel 1l EW"
"20210518-071046-0000000003-00000000000000009616;71046;20210518;17;1;1;46537;Dinslaken;1.790;420100;420103;Fruchtsaft/Konzentr.;1077658006;hohes C milder Multivitamin 1l EW"
"20210518-071046-0000000003-00000000000000009616;71046;20210518;17;2;1;46537;Dinslaken;1.790;420100;420103;Fruchtsaft/Konzentr.;1077658006;hohes C milder Multivitamin 1l EW"
"20210518-071046-0000000003-00000000000000009677;71046;20210518;18;10;1;46537;Dinslaken;1.390;420100;420102;Nektar;867404003;Happy Day Cranberry 1l EW"
"20210518-071046-0000000003-00000000000000009702;71046;20210518;19;30;1;46537;Dinslaken;1.790;420100;420103;Fruchtsaft/Konzentr.;1077658006;hohes C milder Multivitamin 1l EW"
"20210518-071046-0000000003-00000000000000009719;71046;20210518;19;1;1;46537;Dinslaken;0.790;420100;420103;Fruchtsaft/Konzentr.;1313748001;G&G Apfelsaft 1l PET EW"
"20210518-071046-0000000003-00000000000000009760;71046;20210518;20;4;1;46537;Dinslaken;1.590;420100;420103;Fruchtsaft/Konzentr.;747795003;E.A-C-E Saft 1l EW"
"20210518-071046-0000000003-00000000000000009763;71046;20210518;20;17;1;46537;Dinslaken;5.940;420100;420104;Direktsaft;1244435003;E.Apfel Direktsaft naturtrüb 1l"
"20210518-071046-0000000003-00000000000000009767;71046;20210518;20;17;1;46537;Dinslaken;1.790;420100;420103;Fruchtsaft/Konzentr.;1077658006;hohes C milder Multivitamin 1l EW"
"20210518-071046-0000000002-00000000000000008407;71046;20210518;17;1;1;46537;Dinslaken;1.790;421000;421099;Stg. Eistee;135794003;Pfanner Grüner Tee Zitr.Kaktusfeige 2l"
"20210518-071046-0000000002-00000000000000008407;71046;20210518;17;2;1;46537;Dinslaken;1.790;421000;421099;Stg. Eistee;135794003;Pfanner Grüner Tee Zitr.Kaktusfeige 2l"
"20210518-071046-0000000001-00000000000000003602;71046;20210518;9;2;1;46537;Dinslaken;4.990;;;;827880005;"
"20210518-071046-0000000001-00000000000000003602;71046;20210518;9;4;1;46537;Dinslaken;4.990;;;;827880005;"
"20210518-071046-0000000001-00000000000000003602;71046;20210518;9;6;1;46537;Dinslaken;4.990;;;;827880005;"
"20210518-071046-0000000003-00000000000000009371;71046;20210518;9;2;1;46537;Dinslaken;3.990;;;;827903007;"
"20210518-071046-0000000003-00000000000000009371;71046;20210518;9;4;1;46537;Dinslaken;3.990;;;;827903007;"
"20210518-071046-0000000003-00000000000000009371;71046;20210518;9;6;1;46537;Dinslaken;3.990;;;;827903007;"
"20210518-071046-0000000003-00000000000000009371;71046;20210518;9;8;1;46537;Dinslaken;3.990;;;;827903007;"
"20210518-071046-0000000003-00000000000000009378;71046;20210518;9;7;1;46537;Dinslaken;3.290;;;;2364735006;"
"20210518-071046-0000000003-00000000000000009416;71046;20210518;10;16;1;46537;Dinslaken;0.290;;;;2364735006;"
"20210518-071046-0000000003-00000000000000009416;71046;20210518;10;18;1;46537;Dinslaken;0.290;;;;2364735006;"
"20210518-071046-0000000003-00000000000000009459;71046;20210518;11;1;1;46537;Dinslaken;6.990;;;;135279009;"
"20210518-071046-0000000003-00000000000000009501;71046;20210518;13;3;1;46537;Dinslaken;6.490;;;;827931002;"
"20210518-071046-0000000003-00000000000000009535;71046;20210518;14;10;1;46537;Dinslaken;0.750;;;;135279009;"
"20210518-071046-0000000003-00000000000000009535;71046;20210518;14;12;1;46537;Dinslaken;0.750;;;;135279009;"
"20210518-071046-0000000003-00000000000000009702;71046;20210518;19;20;1;46537;Dinslaken;2.190;;;;2364734003;"
